1419.79235840	2.82352948
1419.79235840	2.66666675
1419.79663086	2.64705873
1419.80053711	2.54901958
1419.80468750	2.72549009
1419.80468750	2.68627453
1419.80883789	2.72549009
1419.81298828	2.54901958
1419.81713867	2.54901958
1419.81713867	2.47058821
1419.82116699	2.47058821
1419.82531738	2.60784316
1419.82934570	2.50980401
1419.82934570	2.50980401
1419.83325195	2.35294127
1419.83752441	2.33333325
1419.83752441	2.21568632
1419.84155273	2.39215684
1419.84558105	2.45098042
1419.84997559	2.47058821
1419.84997559	2.47058821
1419.85388184	2.33333325
1419.85815430	2.39215684
1419.86254883	2.37254906
1419.86254883	2.52941179
1419.86621094	2.50980401
1419.87072754	2.52941179
1419.87475586	2.35294127
1419.87475586	2.33333325
1419.87866211	2.27450991
1419.88256836	2.35294127
1419.88256836	2.50980401
1419.88684082	2.49019599
1419.89074707	2.56862736
1419.89489746	2.45098042
1419.89489746	2.45098042
1419.89892578	2.35294127
1419.90307617	2.52941179
1419.90734863	2.54901958
1419.90734863	2.49019599
1419.91210938	2.49019599
1419.91540527	2.37254906
1419.91955566	2.37254906
1419.91955566	2.35294127
1419.92358398	2.54901958
1419.92761230	2.54901958
1419.92761230	2.58823538
1419.93188477	2.41176462
1419.93591309	2.43137264
1419.94128418	2.37254906
1419.94128418	2.43137264
1419.94409180	2.58823538
1419.94812012	2.54901958
1419.95227051	2.54901958
1419.95227051	2.35294127
1419.95654297	2.33333325
1419.96044922	2.29411769
1419.96459961	2.47058821
1419.96459961	2.54901958
1419.96875000	2.58823538
1419.97265625	2.58823538
1419.97265625	2.52941179
1419.97668457	2.50980401
1419.98107910	2.49019599
1419.98486328	2.62745094
1419.98486328	2.56862736
1419.98901367	2.60784316
1419.99328613	2.45098042
1419.99719238	2.45098042
1419.99719238	2.37254906
1420.00134277	2.45098042
1420.00549316	2.58823538
1420.00964355	2.49019599
1420.00964355	2.45098042
1420.01379395	2.29411769
1420.01770020	2.31372547
1420.02185059	2.50980401
1420.02587891	2.60784316
1420.03015137	2.74509811
1420.03015137	2.80392146
1420.03405762	2.78431368
1420.03820801	2.82352948
1420.04235840	2.86274505
1420.04235840	3.03921580
1420.04638672	2.98039222
1420.05053711	2.96078420
1420.05468750	2.76470590
1420.05468750	2.68627453
1420.05871582	2.47058821
1420.06286621	2.50980401
1420.06701660	2.45098042
1420.07116699	2.39215684
1420.07531738	2.27450991
1420.07531738	2.29411769
1420.07922363	2.23529410
1420.08325195	2.45098042
1420.08752441	2.49019599
1420.08752441	2.49019599
1420.09143066	2.39215684
1420.09558105	2.33333325
1420.09960938	2.35294127
1420.09960938	2.27450991
1420.10375977	2.31372547
1420.10803223	2.21568632
1420.11193848	2.17647052
1420.11608887	2.17647052
1420.12036133	2.25490189
1420.12036133	2.60784316
1420.12426758	2.84313726
1420.12829590	2.84313726
1420.13256836	2.86274505
1420.13256836	2.64705873
1420.13671875	2.68627453
1420.14099121	2.47058821
1420.14489746	2.64705873
1420.14489746	2.62745094
1420.14892578	2.54901958
1420.15295410	2.41176462
1420.15734863	2.23529410
1420.16113281	2.23529410
1420.16528320	2.49019599
1420.16528320	2.50980401
1420.16931152	2.60784316
1420.17358398	2.49019599
1420.17785645	2.52941179
1420.17785645	2.47058821
1420.18164063	2.62745094
1420.18579102	2.72549009
1420.18994141	2.64705873
1420.18994141	2.60784316
