0.43754292;	4.07843161
0.43754292;	5.00000000
0.43754292;	5.00000000
0.43754292;	0.05882353
0.44988006;	0.00000000
0.44988006;	0.00000000
0.44988006;	0.25490198
0.44988006;	5.00000000
0.46206155;	5.00000000
0.46206155;	4.68627453
0.46206155;	0.00000000
0.46206155;	0.00000000
0.47027814;	0.00000000
0.47027814;	1.35294116
0.47027814;	5.00000000
0.48261529;	5.00000000
0.48261529;	2.98039222
0.48261529;	0.00000000
0.48261529;	0.00000000
0.49483776;	0.00000000
0.49483776;	3.96078420
0.49483776;	5.00000000
0.49483776;	5.00000000
0.50302154;	0.00000000
0.50302154;	0.00000000
0.51530957;	0.25490198
0.51530957;	5.00000000
0.51530957;	5.00000000
0.51530957;	4.72549009
0.52765489;	0.00000000
0.52765489;	0.00000000
0.52765489;	0.00000000
0.52765489;	1.43137252
0.53991014;	5.00000000
0.53991014;	5.00000000
0.53991014;	2.56862736
0.53991014;	0.00000000
0.54809397;	0.00000000
0.54809397;	0.00000000
0.56039011;	5.00000000
0.56039011;	4.98039198
0.56039011;	0.00000000
0.56039011;	0.00000000
0.57266176;	0.00000000
0.57266176;	0.43137255
0.57266176;	5.00000000
0.57266176;	5.00000000
0.58497435;	4.54901981
0.58497435;	0.00000000
0.58497435;	0.00000000
0.58497435;	0.00000000
0.59319907;	1.78431368
0.59319907;	5.00000000
0.60547072;	2.52941179
0.60547072;	0.00000000
0.60547072;	0.00000000
0.60547072;	0.00000000
0.61778331;	4.33333349
0.61778331;	5.00000000
0.61778331;	4.98039198
0.61778331;	0.00000000
0.63003850;	0.00000000
0.63003850;	0.00000000
0.63003850;	0.15686275
0.63003850;	5.00000000
0.63826329;	5.00000000
0.63826329;	4.41176462
0.63826329;	0.00000000
0.65053493;	0.00000000
0.65053493;	0.00000000
0.65053493;	1.80392158
0.65053493;	5.00000000
0.66279835;	5.00000000
0.66279835;	1.88235295
0.66279835;	0.00000000
0.66279835;	0.00000000
0.67510271;	0.00000000
0.67510271;	4.41176462
0.67510271;	5.00000000
0.67510271;	5.00000000
0.68331110;	0.00000000
0.68331110;	0.00000000
0.68331110;	0.00000000
0.69557452;	0.37254903
0.69557452;	5.00000000
0.69557452;	5.00000000
0.69557452;	4.56862736
0.70801818;	0.00000000
0.70801818;	0.00000000
0.70801818;	0.00000000
0.70801818;	1.60784316
0.72014236;	5.00000000
0.72014236;	5.00000000
0.72014236;	2.70588231
0.72014236;	0.00000000
0.72833431;	0.00000000
0.72833431;	0.00000000
0.72833431;	3.52941179
0.74070424;	5.00000000
0.74070424;	4.94117641
0.74070424;	0.00000000
0.74070424;	0.00000000
0.75297588;	0.00000000
0.75297588;	0.13725491
0.75297588;	5.00000000
0.75297588;	5.00000000
0.76519012;	4.05882359
0.76519012;	0.00000000
0.76519012;	0.00000000
0.76519012;	0.00000000
